,Unnamed: 0,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
639,639,469,Tyler Ulis,PG,23,CHI,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.012,-6.7,-0.3,-7.0,0.0
640,640,470,Jonas Valanciunas,C,26,TOT,39,796,25.1,.644,.104,.340,9.8,30.8,20.3,11.1,0.9,3.6,12.0,26.8,2.1,1.4,3.5,.214,1.0,0.8,1.7,0.8
641,641,470,Jonas Valanciunas,C,26,TOR,30,564,24.6,.639,.116,.363,10.5,30.6,20.6,8.5,1.1,3.4,11.5,25.7,1.6,1.0,2.6,.224,0.7,0.6,1.3,0.5
642,642,470,Jonas Valanciunas,C,26,MEM,9,232,26.4,.656,.077,.291,8.2,31.3,19.5,17.6,0.4,4.1,13.2,29.5,0.5,0.4,0.9,.188,1.6,1.3,2.9,0.3
643,643,471,Jarred Vanderbilt,PF,19,DEN,8,21,9.5,.222,.000,.800,15.4,46.8,31.0,5.7,4.7,4.3,22.8,17.7,-0.1,0.1,0.0,-0.069,-12.2,4.7,-7.5,0.0
644,644,472,Fred VanVleet,PG,24,TOR,51,1369,13.3,.529,.495,.192,1.6,9.2,5.4,23.3,1.6,0.7,11.3,17.9,1.7,1.4,3.1,.107,0.6,-0.6,0.0,0.7
645,645,473,Noah Vonleh,PF,23,NYK,65,1652,14.1,.563,.318,.349,6.8,26.5,16.3,11.1,1.3,2.6,15.0,14.8,1.5,1.7,3.2,.093,-1.4,1.8,0.4,1.0
646,646,474,Nikola Vucevic,C,28,ORL,66,2063,26.0,.577,.169,.161,9.4,32.3,20.7,23.0,1.6,3.2,9.9,27.7,4.6,3.8,8.5,.197,3.4,3.7,7.1,4.7
647,647,475,Dwyane Wade,SG,37,MIA,55,1411,15.3,.507,.274,.247,3.8,11.8,7.8,27.4,1.5,1.9,14.6,27.3,0.0,1.5,1.6,.053,-0.7,-0.3,-1.0,0.4
648,648,476,Moritz Wagner,C,21,LAL,27,221,12.6,.544,.484,.253,5.8,15.5,10.8,9.6,1.5,1.8,15.8,22.6,0.0,0.2,0.2,.043,-2.3,-1.3,-3.6,-0.1
649,649,477,Dion Waiters,SG,27,MIA,27,651,10.2,.506,.576,.114,0.8,11.1,5.9,17.7,1.4,0.5,13.6,20.4,-0.2,0.6,0.4,.033,-1.5,-1.5,-3.0,-0.2
650,650,478,Kemba Walker,PG,28,CHO,66,2297,20.7,.552,.451,.259,1.8,11.2,6.5,28.2,1.8,1.1,10.5,31.1,3.8,1.6,5.4,.113,4.5,-1.7,2.8,2.8
651,651,479,Lonnie Walker,SG,20,SAS,7,59,0.1,.295,.273,.182,0.0,20.2,10.2,4.2,2.5,1.4,14.4,20.6,-0.3,0.1,-0.2,-0.176,-11.5,-0.7,-12.2,-0.2
652,652,480,John Wall,PG,28,WAS,32,1104,18.0,.527,.306,.317,1.5,10.2,5.7,39.0,2.1,2.2,16.1,28.8,0.5,0.7,1.2,.051,0.9,-1.2,-0.3,0.5
653,653,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
654,654,481,Tyrone Wallace,PG,24,LAC,52,531,7.5,.444,.086,.273,4.1,12.7,8.6,9.4,1.7,1.0,12.2,19.0,-0.7,0.5,-0.2,-0.018,-5.3,-0.7,-6.0,-0.5
655,655,482,Taurean Waller-Prince,SF,24,ATL,43,1195,11.9,.570,.535,.192,1.8,12.7,7.2,10.8,1.7,1.1,13.7,19.6,0.5,0.6,1.2,.046,-0.6,-1.4,-2.0,0.0
656,656,483,Brad Wanamaker,PG,29,BOS,29,257,13.7,.605,.408,.197,1.2,10.9,6.0,20.2,1.7,0.4,14.5,16.2,0.4,0.3,0.7,.132,-0.9,-1.4,-2.2,0.0
657,657,484,T.J. Warren,SF,25,PHO,43,1360,16.4,.580,.295,.203,2.5,12.0,7.1,7.8,1.8,1.8,7.2,22.7,1.6,0.6,2.2,.078,0.2,-1.7,-1.5,0.2
658,658,485,Julian Washburn,SF,27,MEM,7,110,1.6,.241,.421,.211,4.0,16.8,10.3,3.6,1.8,0.0,12.6,9.7,-0.3,0.1,-0.1,-0.052,-8.2,0.5,-7.7,-0.2
659,659,486,Yuta Watanabe,SG,24,MEM,10,98,7.0,.448,.321,.357,1.1,21.2,11.0,6.1,1.0,1.0,11.0,16.7,-0.1,0.1,0.0,-0.007,-7.2,-1.1,-8.2,-0.2
660,660,487,Thomas Welsh,C,22,DEN,10,33,12.4,.589,.636,.182,0.0,13.2,6.6,16.7,0.0,0.0,7.8,16.5,0.1,0.0,0.1,.111,-0.2,-4.0,-4.2,0.0
661,661,488,Russell Westbrook,PG,30,OKC,58,2075,20.8,.499,.266,.321,4.1,28.3,15.9,45.5,2.6,1.0,16.8,31.5,0.9,4.0,4.9,.114,2.0,3.9,6.0,4.2
662,662,489,Derrick White,PG,24,SAS,51,1307,15.3,.572,.261,.236,2.1,13.5,7.8,20.6,2.0,2.3,14.6,17.3,1.5,1.4,2.9,.106,0.2,1.0,1.2,1.1
663,663,490,Okaro White,PF,26,WAS,3,6,-4.5,.000,1.000,.000,17.9,18.5,18.2,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,-0.251,-11.0,-8.2,-19.2,0.0
664,664,491,Hassan Whiteside,C,29,MIA,56,1405,22.6,.549,.028,.361,16.3,36.0,26.1,5.7,1.4,7.3,11.6,22.6,1.5,3.2,4.8,.163,-2.6,3.0,0.4,0.9
665,665,492,Andrew Wiggins,SF,23,MIN,59,2053,11.9,.483,.288,.256,3.6,11.3,7.4,10.0,1.4,1.7,9.0,24.1,-0.6,1.1,0.5,.012,-2.0,-1.2,-3.2,-0.6
666,666,493,Alan Williams,PF,26,BRK,3,17,25.0,.512,.125,.500,18.8,68.8,43.8,20.0,0.0,0.0,9.3,26.7,0.0,0.0,0.1,.199,-1.9,0.7,-1.2,0.0
667,667,494,C.J. Williams,SG,28,MIN,9,67,2.1,.441,.412,.000,1.6,4.8,3.2,11.8,0.7,0.0,19.0,13.1,-0.1,0.0,-0.1,-0.055,-5.1,-3.2,-8.3,-0.1
668,668,495,Johnathan Williams,C,23,LAL,9,133,13.6,.557,.000,.225,12.8,12.9,12.9,5.3,0.3,3.0,4.4,14.4,0.2,0.1,0.3,.126,-1.4,-0.6,-1.9,0.0
669,669,496,Kenrich Williams,SF,24,NOP,32,670,9.8,.504,.551,.085,5.6,17.3,11.5,8.8,1.5,1.3,11.6,12.7,0.2,0.6,0.8,.057,-1.2,0.3,-0.9,0.2
670,670,497,Lou Williams,SG,32,LAC,61,1620,21.7,.555,.257,.434,2.0,9.5,5.9,33.7,1.3,0.4,11.6,32.7,3.4,1.0,4.4,.130,3.5,-2.5,1.0,1.2
671,671,498,Marvin Williams,PF,32,CHO,65,1874,13.0,.558,.590,.134,3.8,17.7,10.7,6.2,1.5,2.3,6.0,15.0,2.1,1.7,3.8,.097,0.3,0.4,0.6,1.2
672,672,499,Robert Williams,C,21,BOS,26,221,19.8,.740,.000,.286,10.6,18.0,14.3,3.1,1.3,13.0,16.0,11.0,0.5,0.5,1.0,.213,-1.8,6.7,5.0,0.4
673,673,500,Troy Williams,SF,24,SAC,18,286,11.1,.550,.471,.172,3.2,16.8,9.8,4.7,1.6,2.4,7.9,14.7,0.2,0.3,0.5,.080,-2.0,0.1,-1.9,0.0
674,674,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
675,675,501,D.J. Wilson,PF,22,MIL,34,575,9.8,.508,.513,.182,5.5,19.6,12.9,6.2,1.0,2.8,11.2,13.7,0.1,1.0,1.0,.088,-2.9,1.4,-1.6,0.1
676,676,502,Justise Winslow,PF,22,MIA,58,1729,13.1,.515,.340,.197,3.7,16.3,10.0,22.2,1.7,0.8,15.0,20.6,0.5,2.1,2.6,.073,-0.8,0.7,-0.1,0.8
677,677,503,Christian Wood,PF,23,MIL,13,62,17.3,.585,.200,.600,7.0,25.0,16.6,4.6,0.0,0.0,8.7,23.5,0.1,0.1,0.2,.150,-3.3,-4.1,-7.3,-0.1
678,678,504,Delon Wright,PG,26,TOT,60,1205,14.4,.521,.296,.226,4.4,12.0,8.2,17.4,2.3,1.5,10.4,17.6,1.2,1.6,2.8,.112,-0.6,1.2,0.6,0.8
679,679,504,Delon Wright,PG,26,TOR,49,897,14.6,.527,.307,.208,4.7,10.2,7.5,16.8,2.5,1.4,10.4,17.0,1.1,1.2,2.3,.121,-0.1,1.2,1.1,0.7
680,680,504,Delon Wright,PG,26,MEM,11,308,13.7,.505,.267,.276,3.3,17.2,10.1,19.0,1.8,1.9,10.6,19.3,0.1,0.4,0.5,.084,-2.0,1.1,-0.9,0.1
681,681,505,Guerschon Yabusele,PF,23,BOS,33,178,13.1,.530,.345,.276,10.8,12.1,11.4,9.3,1.9,3.5,15.6,18.7,0.1,0.3,0.4,.098,-2.0,0.9,-1.1,0.0
682,682,506,Nick Young,SG,33,DEN,4,37,2.4,.500,.889,.000,0.0,3.0,1.5,6.8,0.0,2.4,18.2,12.6,0.0,0.0,0.0,-0.019,-4.3,-2.7,-7.0,0.0
683,683,507,Thaddeus Young,PF,30,IND,66,2016,16.6,.568,.161,.162,8.8,14.3,11.6,11.4,2.6,1.4,11.2,17.9,2.7,3.3,6.0,.143,0.9,2.2,3.1,2.6
684,684,508,Trae Young,PG,20,ATL,67,2061,15.9,.534,.385,.336,2.4,9.9,6.1,39.5,1.3,0.6,18.7,28.0,1.4,0.6,1.9,.045,1.0,-2.9,-2.0,0.0
685,685,509,Cody Zeller,C,26,CHO,49,1243,17.2,.611,.064,.409,9.4,19.6,14.5,12.0,1.5,2.8,13.2,16.2,2.7,1.3,4.0,.153,0.4,1.7,2.1,1.3
686,686,510,Tyler Zeller,F-C,29,ATL,1,7,-1.0,.000,.500,.000,29.9,31.1,30.5,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,-0.115,-10.4,-8.6,-19.0,0.0
687,687,511,Ante Zizic,C,22,CLE,46,790,15.7,.579,.000,.400,10.3,24.2,16.9,6.6,0.8,1.8,13.2,18.0,1.1,0.3,1.4,.083,-2.4,-1.4,-3.8,-0.4
688,688,512,Ivica Zubac,C,21,TOT,44,731,18.8,.601,.000,.360,10.7,23.5,17.3,9.0,0.5,4.1,13.0,20.7,1.3,0.9,2.2,.147,-1.6,0.7,-0.9,0.2
689,689,512,Ivica Zubac,C,21,LAL,33,516,19.6,.633,.000,.342,11.1,21.1,16.3,7.2,0.4,4.2,12.9,20.5,1.2,0.6,1.8,.165,-1.2,0.2,-1.0,0.1
690,690,512,Ivica Zubac,C,21,LAC,11,215,16.8,.526,.000,.405,9.7,29.0,19.7,13.3,0.9,4.0,13.1,21.0,0.1,0.3,0.5,.105,-2.7,2.0,-0.7,0.1
